1	0.796718247431	5.46153846154	26.0	0.166666666667
0	0.827569518694	2.92857142857	27.0	0.142857142857
1	0.892365601604	5.0	28.0	0.179487179487
0	0.870364388966	8.0	32.0	0.197802197802
1	1.02419174319	8.6	40.0	0.238095238095
1	1.24352037575	10.9166666667	50.0	0.575757575758
1	1.09190875468	5.58333333333	33.0	0.30303030303
0	0.489943334084	7.32	36.0	0.0434782608696
0	-0.0652553986774	7.53846153846	14.0	0.0128205128205
0	0.826776774106	4.71428571429	28.0	0.153846153846
1	1.29412788895	10.1428571429	60.0	0.483516483516
1	0.808967658313	6.72222222222	36.0	0.141666666667
0	0.324477081485	4.10526315789	19.0	0.0
0	0.965601913284	8.86363636364	52.0	0.136842105263
0	1.17633037262	7.66666666667	56.0	0.248366013072
0	0.920763990691	3.84615384615	28.0	0.192307692308
1	0.753768501283	4.0	24.0	0.141025641026
1	0.217087083437	16.0	39.0	0.15
1	0.580973690207	3.38461538462	20.0	0.0897435897436
0	0.609506253322	3.7	31.0	0.078431372549
1	1.14186159654	13.0131578947	220.0	0.0510921880785
0	0.320957588486	4.65	21.0	0.00526315789474
1	1.17877638357	10.3333333333	44.0	0.484848484848
0	0.786259018823	8.33333333333	27.0	0.227272727273
1	1.31729371791	11.0	62.0	0.615384615385
1	1.37616040576	10.9230769231	74.0	0.75641025641
0	1.11055232969	10.0	44.0	0.318681318681
0	0.892821521622	3.33333333333	25.0	0.19696969697
0	1.26305623231	7.04347826087	83.0	0.237154150198
1	0.837008848717	9.94117647059	38.0	0.154411764706
1	1.10609045981	5.46153846154	36.0	0.294871794872
0	0.342623965474	7.41666666667	19.0	0.0757575757576
1	0.345547842716	4.52173913043	24.0	0.00395256916996
1	1.34332683978	8.4	90.0	0.363157894737
1	0.405407219704	3.58620689655	61.0	0.00120992135511
0	1.11581526258	9.14285714286	43.0	0.307692307692
0	0.304216949444	3.92307692308	15.0	0.025641025641
1	0.14889659524	5.5	14.0	0.0444444444444
1	1.18037443312	11.8666666667	54.0	0.342857142857
1	1.05737000923	5.76923076923	34.0	0.269230769231
0	0.634283748817	5.8	33.0	0.0915032679739
1	1.26375608327	11.0	55.0	0.538461538462
0	0.631796785597	4.11111111111	29.0	0.0718954248366
0	0.990006840281	7.23076923077	33.0	0.25641025641
0	0.976335262349	3.92307692308	30.0	0.217948717949
0	0.111108977564	13.0	28.0	0.128205128205
0	0.94431752906	3.66666666667	33.0	0.152380952381
1	0.933250178613	4.5	31.0	0.186813186813
1	1.35214103209	15.3333333333	97.0	0.490196078431
1	1.15092784417	5.53333333333	44.0	0.266666666667
1	1.35736053412	10.3846153846	68.0	0.679487179487
1	1.19443986119	6.33333333333	39.0	0.393939393939
1	0.45998770643	3.91666666667	17.0	0.0757575757576
1	0.813716177396	7.57142857143	42.0	0.1
1	1.03417735363	5.53846153846	33.0	0.25641025641
1	1.22256260897	12.0	53.0	0.621212121212
0	0.540873223897	11.0	28.0	0.153846153846
0	1.07117134021	6.0	35.0	0.282051282051
1	0.813339408092	6.91666666667	26.0	0.212121212121
0	1.2353356567	9.28571428571	52.0	0.417582417582
1	1.03486336206	4.85714285714	35.0	0.230769230769
0	0.309997672556	3.38461538462	14.0	0.0363636363636
1	0.383782573094	4.3125	34.0	0.00403225806452
1	1.41000642311	13.0	106.0	0.741666666667
0	0.585952554336	5.6875	26.0	0.120879120879
0	0.464532850272	5.76923076923	20.0	0.0897435897436
1	0.149661699734	8.09523809524	21.0	0.0
0	0.789258950825	6.41666666667	25.0	0.19696969697
1	1.29839441842	12.0	64.0	0.787878787879
0	0.310711750057	6.30769230769	27.0	0.00724637681159
1	1.35352402196	9.5	69.0	0.593406593407
1	1.36798439722	10.9583333333	119.0	0.336956521739
0	0.849572000187	10.0625	37.0	0.175
1	1.31534924195	8.47058823529	71.0	0.52380952381
0	0.848811786524	11.9591836735	99.0	0.0408163265306
1	-0.0611263497705	10.0714285714	18.0	0.043956043956
0	0.645047929628	7.08333333333	23.0	0.166666666667
1	0.242841621676	4.875	16.0	0.0
0	0.498892368247	6.0	22.0	0.0879120879121
1	0.306443699539	5.2380952381	22.0	0.0047619047619
0	1.06676356268	4.14285714286	36.0	0.241758241758
0	1.13899841171	7.61538461538	40.0	0.346153846154
0	1.28378789789	8.78571428571	56.0	0.651515151515
1	0.893257917229	6.625	35.0	0.158333333333
1	1.050141559	8.05	52.0	0.163157894737
1	1.10399807416	12.0	44.0	0.469696969697
0	0.951130655142	4.5625	36.0	0.158333333333
1	1.33026572191	12.8571428571	72.0	0.604395604396
0	0.224638692261	5.33333333333	15.0	0.0454545454545
0	0.318069183418	5.05882352941	20.0	0.0285714285714
0	0.450208903246	6.0	20.0	0.0897435897436
0	0.348312030306	2.85714285714	15.0	0.010989010989
0	0.432661991783	3.28571428571	18.0	0.0757575757576
1	1.38981238277	11.1428571429	115.0	0.538011695906
1	0.936099775452	16.0	51.0	0.258333333333
0	0.367723584372	5.09523809524	25.0	0.0190476190476
0	1.11451345359	7.5	41.0	0.296703296703
1	0.944882067118	10.1538461538	35.0	0.282051282051
0	0.226895679064	4.15384615385	13.0	0.0
0	1.30766070053	9.5	54.0	0.621212121212
0	1.00810970471	10.7142857143	40.0	0.285714285714
0	0.955306066467	6.28571428571	33.0	0.208791208791
1	0.752354651062	9.9375	34.0	0.15
1	0.526735999627	10.66	72.0	0.0195035460993
1	0.593191845367	4.0	22.0	0.136363636364
0	1.1437324497	5.25	35.0	0.333333333333
