0	13.0000000000	0.1666666667	5.4615384615	0.5880952381	26.0000000000	0.0434767171	0.0000000000	0.0000000000
0	14.0000000000	0.1428571429	2.9285714286	0.8857142857	27.0000000000	0.0682894474	0.0000000000	0.0000000000
1	13.0000000000	0.1794871795	5.0000000000	0.7056776557	28.0000000000	0.0496654289	0.0000000000	0.0000000000
0	14.0000000000	0.1978021978	8.0000000000	0.6087423687	32.0000000000	0.0366874131	0.0000000000	0.0000000000
1	15.0000000000	0.2380952381	8.6000000000	0.6724702381	40.0000000000	0.0387161201	0.0000000000	0.0000000000
1	12.0000000000	0.5757575758	10.9166666667	0.8020868021	50.0000000000	0.0258596375	0.0000000000	0.0000000000
0	12.0000000000	0.3030303030	5.5833333333	0.7277056277	33.0000000000	0.0381258572	0.0000000000	0.0000000000
0	25.0000000000	0.0434782609	7.3200000000	0.5157004831	36.0000000000	0.0768564587	1.6190133380	1.6190131023
0	13.0000000000	0.0128205128	7.5384615385	0.1437728938	14.0000000000	0.0627307628	0.0000026451	0.0000026451
0	14.0000000000	0.1538461538	4.7142857143	0.5458119658	28.0000000000	0.0566707487	0.0000000000	0.0000000000
0	14.0000000000	0.4835164835	10.1428571429	0.7841514042	60.0000000000	0.0278335626	0.0000000000	0.0000000000
1	18.0000000000	0.1416666667	6.7222222222	0.5475490196	36.0000000000	0.0619076323	0.2490930542	0.2490930179
0	19.0000000000	0.0000000000	4.1052631579	0.0000000000	19.0000000000	0.1179711130	0.0000000000	0.0000000000
1	22.0000000000	0.1368421053	8.8636363636	0.7283880697	52.0000000000	0.0799919097	0.0027129592	0.0027129588
0	18.0000000000	0.2483660131	7.6666666667	0.7697245565	56.0000000000	0.0458949074	0.0000000000	0.0000000000
0	13.0000000000	0.1923076923	3.8461538462	0.8846153846	28.0000000000	0.0577678763	0.0000000000	0.0000000000
1	13.0000000000	0.1410256410	4.0000000000	0.5315018315	24.0000000000	0.0657854709	0.0000000000	0.0000000000
1	16.0000000000	0.1500000000	27.5625000000	0.5460784314	39.0000000000	0.0419188670	6.3498898204	6.3498888957
1	13.0000000000	0.0897435897	3.3846153846	0.5540293040	20.0000000000	0.0592748330	0.0000000000	0.0000000000
0	20.0000000000	0.0784313725	3.7000000000	0.5169934641	31.0000000000	0.0990450564	0.0000066711	0.0000066711
1	76.0000000000	0.0510921881	13.0131578947	0.6460359529	220.0000000000	0.1775762928	20.6087055336	20.6087025326
0	20.0000000000	0.0052631579	4.6500000000	0.0954887218	21.0000000000	0.0962421551	0.0000010691	0.0000010691
0	12.0000000000	0.4848484848	10.3333333333	0.6995670996	44.0000000000	0.0332118199	0.0000000000	0.0000000000
1	12.0000000000	0.2272727273	8.3333333333	0.6277389277	27.0000000000	0.0350201233	0.0000000000	0.0000000000
0	13.0000000000	0.6153846154	11.0000000000	0.7845107274	62.0000000000	0.0255106201	0.0000000000	0.0000000000
1	13.0000000000	0.7564102564	10.9230769231	0.8343359022	74.0000000000	0.0258268126	0.0000000000	0.0000000000
0	14.0000000000	0.3186813187	10.0000000000	0.6214041514	44.0000000000	0.0321268389	0.0000000002	0.0000000002
0	12.0000000000	0.1969696970	3.3333333333	0.7794871795	25.0000000000	0.0467857308	0.0000000000	0.0000000000
1	23.0000000000	0.2371541502	7.0434782609	0.6378233544	83.0000000000	0.0613090322	0.0000000000	0.0000000000
1	17.0000000000	0.1544117647	9.9411764706	0.7924408652	38.0000000000	0.0487828564	0.0000000000	0.0000000000
0	13.0000000000	0.2948717949	5.4615384615	0.7705572206	36.0000000000	0.0538063819	0.0000000113	0.0000000113
1	12.0000000000	0.0757575758	7.4166666667	0.4673659674	19.0000000000	0.0434180950	0.0000006102	0.0000006105
1	23.0000000000	0.0039525692	4.5217391304	0.0834980237	24.0000000000	0.1093047096	0.0000002791	0.0000002791
1	20.0000000000	0.3631578947	8.4000000000	0.7426740446	90.0000000000	0.0438040675	0.0000000000	0.0000000000
0	58.0000000000	0.0012099214	3.5862068966	0.0678171173	61.0000000000	0.2926366506	0.0000069353	0.0000069353
0	14.0000000000	0.3076923077	9.1428571429	0.7052747253	43.0000000000	0.0378549369	0.0000000000	0.0000000000
0	13.0000000000	0.0256410256	3.9230769231	0.1923076923	15.0000000000	0.0745462609	0.0000009723	0.0000009723
0	12.0000000000	0.0444444444	5.5000000000	0.2464646465	14.0000000000	0.0651465482	0.0000173243	0.0000173243
1	15.0000000000	0.3428571429	11.8666666667	0.6553300866	54.0000000000	0.0299386618	0.0000000000	0.0000000000
1	13.0000000000	0.2692307692	5.7692307692	0.8387112887	34.0000000000	0.0456877059	0.0000000169	0.0000000169
0	20.0000000000	0.0915032680	5.8000000000	0.5340025643	33.0000000000	0.0804067788	0.0000000012	0.0000000012
0	13.0000000000	0.5384615385	11.0000000000	0.7329678258	55.0000000000	0.0336312774	0.0000000000	0.0000000000
0	18.0000000000	0.0718954248	4.1111111111	0.3609268269	29.0000000000	0.0960672797	0.0000000158	0.0000000158
0	13.0000000000	0.2564102564	7.2307692308	0.6795395081	33.0000000000	0.0438116450	0.0000000000	0.0000000000
0	13.0000000000	0.2179487179	3.9230769231	0.5893772894	30.0000000000	0.0573581137	0.0000000000	0.0000000000
0	13.0000000000	0.1282051282	20.5384615385	0.4282051282	28.0000000000	0.0420132656	1.9474953810	1.9474950975
0	15.0000000000	0.1523809524	3.6666666667	0.8836309524	33.0000000000	0.0709101858	0.0000000000	0.0000000000
0	14.0000000000	0.1868131868	4.5000000000	0.6080097680	31.0000000000	0.0563811317	0.0000000000	0.0000000000
1	18.0000000000	0.4901960784	15.3333333333	0.7656200696	97.0000000000	0.0288102010	0.0000257907	0.0000313980
1	15.0000000000	0.2666666667	5.5333333333	0.7695075758	44.0000000000	0.0521465268	0.0000000257	0.0000000257
1	13.0000000000	0.6794871795	10.3846153846	0.8273761952	68.0000000000	0.0259586335	0.0000000000	0.0000000000
0	12.0000000000	0.3939393939	6.3333333333	0.7580419580	39.0000000000	0.0367381943	0.0000000000	0.0000000000
0	12.0000000000	0.0757575758	3.9166666667	0.4673659674	17.0000000000	0.0703451753	0.0000000016	0.0000000016
1	21.0000000000	0.1000000000	7.5714285714	0.7015151515	42.0000000000	0.0690534434	0.0000000000	0.0000000000
0	13.0000000000	0.2564102564	5.5384615385	0.7177120499	33.0000000000	0.0465668052	0.0000000000	0.0000000000
0	12.0000000000	0.6212121212	13.1666666667	0.8007714508	53.0000000000	0.0259566940	0.0000000002	0.0000000003
1	14.0000000000	0.1538461538	11.0000000000	0.4013675214	28.0000000000	0.0372547788	0.0000000000	0.0000000000
0	13.0000000000	0.2820512821	6.0000000000	0.6182757718	35.0000000000	0.0446362085	0.0000000000	0.0000000000
0	12.0000000000	0.2121212121	6.9166666667	0.6665001665	26.0000000000	0.0369289616	0.0000000000	0.0000000000
0	14.0000000000	0.4175824176	9.2857142857	0.6403785104	52.0000000000	0.0301517896	0.0000000001	0.0000000002
0	14.0000000000	0.2307692308	4.8571428571	0.6061782662	35.0000000000	0.0512931168	0.0000000000	0.0000000000
0	13.0000000000	0.0363636364	3.3846153846	0.2252525253	14.0000000000	0.0688609804	0.0012969372	0.0012969370
1	32.0000000000	0.0040322581	4.3125000000	0.1213343109	34.0000000000	0.1565636226	0.0000209820	0.0000209820
1	16.0000000000	0.7416666667	13.0000000000	0.8272291434	106.0000000000	0.0266054040	0.0000000042	0.0000000058
0	16.0000000000	0.1208791209	5.6875000000	0.4591697192	26.0000000000	0.0720262611	0.0002147223	0.0002147222
1	13.0000000000	0.0897435897	5.7692307692	0.5421245421	20.0000000000	0.0548441669	0.0000000000	0.0000000000
1	21.0000000000	0.0000000000	8.0952380952	0.0000000000	21.0000000000	0.0972090257	0.0000879793	0.0000879793
1	12.0000000000	0.1969696970	6.4166666667	0.6382284382	25.0000000000	0.0401371076	0.0000000000	0.0000000000
1	12.0000000000	0.7878787879	14.0833333333	0.8435786436	64.0000000000	0.0242747086	0.0000000002	0.0000000003
0	26.0000000000	0.0072463768	6.3076923077	0.1602898551	27.0000000000	0.1158188653	0.0015985485	0.0015985483
0	14.0000000000	0.5934065934	9.5000000000	0.8423964924	69.0000000000	0.0291619066	0.0000000000	0.0000000000
1	24.0000000000	0.3369565217	10.9583333333	0.7832837103	119.0000000000	0.0496989539	0.0000000002	0.0000000003
1	16.0000000000	0.1750000000	10.0625000000	0.6377450980	37.0000000000	0.0400650576	0.0000000000	0.0000000000
1	17.0000000000	0.5238095238	8.4705882353	0.8354347042	71.0000000000	0.0349677892	0.0000000000	0.0000000000
0	49.0000000000	0.0408163265	11.9591836735	0.5089005756	99.0000000000	0.1243947575	11.0241516730	11.0241500677
0	14.0000000000	0.0439560440	10.0714285714	0.2807081807	18.0000000000	0.0642182024	0.0017696613	0.0017696610
0	12.0000000000	0.1666666667	7.0833333333	0.5846153846	23.0000000000	0.0416505421	0.0000000000	0.0000000000
1	16.0000000000	0.0000000000	4.8750000000	0.0000000000	16.0000000000	0.0739402877	0.0000012866	0.0000012866
1	14.0000000000	0.0879120879	6.0000000000	0.4725274725	22.0000000000	0.0560498077	0.0000000000	0.0000000000
0	21.0000000000	0.0047619048	5.2380952381	0.0911255411	22.0000000000	0.1052119469	0.0000253753	0.0000253753
1	14.0000000000	0.2417582418	4.1428571429	0.6832071632	36.0000000000	0.0570778450	0.0000000000	0.0000000000
0	13.0000000000	0.3461538462	7.6153846154	0.6395211931	40.0000000000	0.0415770301	0.0000000000	0.0000000000
0	14.0000000000	0.6515151515	8.7857142857	0.7374181374	56.0000000000	0.0283235398	0.0000000000	0.0000000000
0	16.0000000000	0.1583333333	6.6250000000	0.7451465201	35.0000000000	0.0618769087	0.0000000000	0.0000000000
1	20.0000000000	0.1631578947	8.0500000000	0.7483589927	52.0000000000	0.0597429301	0.0000000000	0.0000000000
0	12.0000000000	0.4696969697	12.8333333333	0.8364690865	44.0000000000	0.0396066811	0.0000000057	0.0000000057
0	16.0000000000	0.1583333333	4.5625000000	0.5367647059	36.0000000000	0.0730030406	0.0000000000	0.0000000000
1	14.0000000000	0.6043956044	12.8571428571	0.7832574833	72.0000000000	0.0268957106	0.0000000003	0.0000000005
0	12.0000000000	0.0454545455	5.3333333333	0.2599067599	15.0000000000	0.0616247250	0.0000000002	0.0000000002
0	17.0000000000	0.0285714286	5.0588235294	0.1892857143	20.0000000000	0.1020148788	0.0000007314	0.0000007314
1	13.0000000000	0.0897435897	6.0000000000	0.5540293040	20.0000000000	0.0598769507	0.0000003896	0.0000003896
0	14.0000000000	0.0109890110	2.8571428571	0.1340659341	15.0000000000	0.0881064849	0.0000133019	0.0000133019
0	14.0000000000	0.0757575758	3.2857142857	0.5699300699	18.0000000000	0.0801849099	0.0000000000	0.0000000000
1	21.0000000000	0.5380116959	11.1428571429	0.8162194458	115.0000000000	0.0364579543	0.0000000013	0.0000000018
1	16.0000000000	0.2583333333	17.8125000000	0.6104341737	51.0000000000	0.0371586679	5.5032121975	5.5032113961
0	21.0000000000	0.0190476190	5.0952380952	0.2508658009	25.0000000000	0.1046285175	0.0000000445	0.0000000445
1	14.0000000000	0.2967032967	7.5000000000	0.6343833944	41.0000000000	0.0420993838	0.0000000000	0.0000000000
1	13.0000000000	0.2820512821	10.1538461538	0.7228676086	35.0000000000	0.0321639834	0.0000000000	0.0000000000
1	13.0000000000	0.0000000000	4.1538461538	0.0000000000	13.0000000000	0.0646098982	0.0000196469	0.0000196469
0	12.0000000000	0.6212121212	9.5000000000	0.8534299034	54.0000000000	0.0270606279	0.0000000000	0.0000000000
0	14.0000000000	0.2857142857	10.7142857143	0.6512698413	40.0000000000	0.0386192809	0.0000000000	0.0000000000
1	14.0000000000	0.2087912088	6.2857142857	0.6167765568	33.0000000000	0.0467062252	0.0000000000	0.0000000000
1	16.0000000000	0.1500000000	9.9375000000	0.6569518717	34.0000000000	0.0370816582	0.0000000000	0.0000000000
1	50.0000000000	0.0195035461	10.6600000000	0.4384932696	72.0000000000	0.1215723895	9.2811288337	9.2811274822
0	14.0000000000	0.1363636364	4.0000000000	0.6386946387	22.0000000000	0.0679771465	0.0000000015	0.0000000015
0	12.0000000000	0.3333333333	5.2500000000	0.8421911422	35.0000000000	0.0435500095	0.0000000000	0.0000000000
1	12.0000000000	0.8484848485	14.8333333333	0.9235431235	72.0000000000	0.0222692640	0.0000000009	0.0000000013
0	12.0000000000	0.1818181818	5.9166666667	0.6857808858	24.0000000000	0.0408909025	0.0000000000	0.0000000000
1	14.0000000000	0.1208791209	11.5000000000	0.7358363858	25.0000000000	0.0320260626	0.0000000000	0.0000000000
1	15.0000000000	0.3619047619	11.6666666667	0.6868551587	54.0000000000	0.0306177385	0.0000000000	0.0000000000
0	14.0000000000	0.0000000000	3.0714285714	0.0000000000	15.0000000000	0.0791316915	0.0000039200	0.0000039200
1	13.0000000000	0.2820512821	6.3076923077	0.6618131868	35.0000000000	0.0393597677	0.0000000000	0.0000000000
0	14.0000000000	0.0757575758	2.6428571429	0.3776223776	18.0000000000	0.0849857900	0.0000000000	0.0000000000
1	22.0000000000	0.3315789474	11.2272727273	0.6430962938	86.0000000000	0.0407313483	0.0000000000	0.0000000000
0	12.0000000000	0.0757575758	4.5833333333	0.3955710956	18.0000000000	0.0674826254	0.0000002111	0.0000002111
0	19.0000000000	0.2865497076	7.6842105263	0.6911630681	68.0000000000	0.0555995816	0.0000000000	0.0000000000
1	22.0000000000	0.1601731602	9.0909090909	0.6242518351	61.0000000000	0.0470252427	0.0000000000	0.0000000000
1	12.0000000000	0.3636363636	32.0833333333	0.7463369963	39.0000000000	0.0280796466	6.2240525342	6.2240516279
0	14.0000000000	0.3076923077	9.0000000000	0.7049572650	42.0000000000	0.0551664221	0.0000000000	0.0000000000
0	14.0000000000	0.0439560440	3.7142857143	0.3584859585	19.0000000000	0.0823936827	0.0000000000	0.0000000000
0	16.0000000000	0.0109890110	2.6875000000	0.1340659341	16.0000000000	0.1081411384	0.0000188522	0.0000188522
0	16.0000000000	0.0583333333	5.5625000000	0.4250000000	23.0000000000	0.0643621362	0.0000000000	0.0000000000
0	16.0000000000	0.0750000000	9.5000000000	0.5181372549	25.0000000000	0.0766392809	0.0000863255	0.0000863255
0	13.0000000000	0.2307692308	6.4615384615	0.6802590267	31.0000000000	0.0456166683	0.0000000000	0.0000000000
1	15.0000000000	0.4666666667	7.6666666667	0.7571435509	64.0000000000	0.0366574302	0.0000000000	0.0000000000
1	21.0000000000	0.2523809524	7.6190476190	0.6019119769	74.0000000000	0.0583411280	0.0000000000	0.0000000000
1	14.0000000000	0.1648351648	8.1428571429	0.7509890110	29.0000000000	0.0415495613	0.0000000000	0.0000000000
0	19.0000000000	0.0000000000	3.1578947368	0.0000000000	19.0000000000	0.1063325326	0.0000000853	0.0000000853
0	15.0000000000	0.0000000000	5.1333333333	0.0000000000	15.0000000000	0.0824042666	0.0000202284	0.0000202284
0	18.0000000000	0.0588235294	6.2777777778	0.4943240454	27.0000000000	0.0813326393	0.0000249812	0.0000249812
0	22.0000000000	0.0000000000	5.5000000000	0.0000000000	23.0000000000	0.1272374603	0.0001493685	0.0001493685
1	13.0000000000	0.3846153846	6.1538461538	0.6817551496	43.0000000000	0.0419952792	0.0000000000	0.0000000000
1	21.0000000000	0.3571428571	8.2857142857	0.6828654697	97.0000000000	0.0458626539	0.0000000000	0.0000000000
1	18.0000000000	0.5555555556	11.5000000000	0.7889417600	107.0000000000	0.0347704061	0.0000000011	0.0000000016
1	19.0000000000	0.1111111111	28.7894736842	0.6055555556	45.0000000000	0.0496382964	6.6991045715	6.6991035961
1	13.0000000000	0.7564102564	13.5384615385	0.8512491477	73.0000000000	0.0221683495	0.0000000035	0.0000000049
1	17.0000000000	0.1764705882	6.1176470588	0.6764705882	41.0000000000	0.0575464359	0.0000000000	0.0000000000
0	17.0000000000	0.1323529412	4.0588235294	0.5042665214	35.0000000000	0.0677779119	0.0000000000	0.0000000000
0	14.0000000000	0.0439560440	4.2857142857	0.3362637363	18.0000000000	0.0748969958	0.0000003144	0.0000003144
0	31.0000000000	0.0838709677	4.2903225806	0.5222886265	75.0000000000	0.1331959222	0.0000000000	0.0000000000
1	86.0000000000	0.0458978772	12.5930232558	0.5120824773	251.0000000000	0.1968854024	21.4035189632	21.4035158465
1	16.0000000000	0.0000000000	10.5625000000	0.0000000000	16.0000000000	0.0855645552	0.0000080528	0.0000080528
0	14.0000000000	0.0769230769	4.0000000000	0.5606837607	21.0000000000	0.0717555275	0.0000000000	0.0000000000
1	16.0000000000	0.0333333333	5.6875000000	0.4725490196	20.0000000000	0.0601037321	0.0000000000	0.0000000000
0	12.0000000000	0.0000000000	8.0833333333	0.0000000000	15.0000000000	0.0400551793	0.6463217306	0.6463216365
1	36.0000000000	0.0063492063	4.7777777778	0.1443157443	41.0000000000	0.1830608084	0.0000031620	0.0000031620
1	24.0000000000	0.0822510823	6.9166666667	0.5858742707	44.0000000000	0.0856550492	0.0033616319	0.0033616314
0	16.0000000000	0.0000000000	2.3125000000	0.0000000000	15.0000000000	0.1135831747	0.0000000608	0.0000000608
0	25.0000000000	0.0553359684	8.1200000000	0.4634167765	43.0000000000	0.0890470682	0.0043400075	0.0043400069
0	16.0000000000	0.0083333333	3.1250000000	0.1181372549	17.0000000000	0.0801305160	0.0000002132	0.0000002132
0	13.0000000000	0.2051282051	8.0000000000	0.6217948718	29.0000000000	0.0493567512	0.0000000000	0.0000000000
0	13.0000000000	0.0000000000	3.6923076923	0.0000000000	12.0000000000	0.0640830408	0.0000552438	0.0000552438
1	13.0000000000	0.2051282051	8.6153846154	0.7479853480	29.0000000000	0.0457357250	0.0000000000	0.0000000000
0	15.0000000000	0.0000000000	4.0000000000	0.0000000000	15.0000000000	0.0827220749	0.0000190568	0.0000190568
0	13.0000000000	0.0128205128	3.4615384615	0.1437728938	14.0000000000	0.0706787532	0.0000017188	0.0000017188
1	27.0000000000	0.0199430199	4.2592592593	0.3638074888	34.0000000000	0.1373349671	0.0000244562	0.0000244562
0	12.0000000000	0.0888888889	7.1666666667	0.4929292929	16.0000000000	0.0468157322	0.0000020681	0.0000020682
0	15.0000000000	0.0000000000	3.8666666667	0.0000000000	15.0000000000	0.0739641723	0.0000184106	0.0000184105
0	12.0000000000	0.0606060606	4.6666666667	0.3431235431	16.0000000000	0.0686247967	0.0000019504	0.0000019504
0	13.0000000000	0.1282051282	23.3846153846	0.7282051282	26.0000000000	0.0317889915	4.2888977391	4.2888971146
1	14.0000000000	0.1978021978	10.1428571429	0.6898534799	32.0000000000	0.0348614840	0.0000000000	0.0000000000
0	17.0000000000	0.0367647059	4.3529411765	0.3168572985	22.0000000000	0.0845573723	0.0000000000	0.0000000000
1	25.0000000000	0.0988142292	6.1600000000	0.5590775770	49.0000000000	0.0937585437	0.0000906782	0.0000906782
1	69.0000000000	0.0262324740	7.6956521739	0.4802005046	127.0000000000	0.2587170537	0.0000112698	0.0000112730
1	14.0000000000	0.7472527473	13.3571428571	0.8505161505	83.0000000000	0.0236393844	0.0000000037	0.0000000052
1	15.0000000000	0.4190476190	9.4666666667	0.7470009158	59.0000000000	0.0310073824	0.0000000000	0.0000000000
1	16.0000000000	0.1833333333	10.3125000000	0.5774509804	38.0000000000	0.0422536592	0.0000000000	0.0000000000
0	12.0000000000	0.2878787879	7.5000000000	0.6221445221	31.0000000000	0.0381402215	0.0000000000	0.0000000000
0	15.0000000000	0.0384615385	4.1333333333	0.2527472527	17.0000000000	0.0849794712	0.0609551443	0.0609551355
1	32.0000000000	0.0000000000	1.5000000000	0.0000000000	32.0000000000	0.2280704130	0.0000000503	0.0000000503
0	15.0000000000	0.1809523810	4.2666666667	0.5092261905	34.0000000000	0.0741857525	0.0000000000	0.0000000000
0	19.0000000000	0.4152046784	14.3684210526	0.7627507434	93.0000000000	0.0321167282	0.0000248182	0.0000302142
1	15.0000000000	0.2564102564	7.2000000000	0.6258547009	37.0000000000	0.0596318607	0.0000000000	0.0000000000
1	15.0000000000	0.6571428571	12.9333333333	0.8179220085	84.0000000000	0.0303403469	0.0000000002	0.0000000003
1	13.0000000000	0.1666666667	10.0769230769	0.6448979592	26.0000000000	0.0354704475	0.0000000000	0.0000000000
0	13.0000000000	0.0512820513	7.0000000000	0.3846153846	17.0000000000	0.0553044961	0.0000000000	0.0000000000
1	13.0000000000	0.2435897436	10.2307692308	0.6481815803	32.0000000000	0.0301369441	0.0000000000	0.0000000000
0	14.0000000000	0.0659340659	5.8571428571	0.5155067155	21.0000000000	0.0537734885	0.4293569578	0.4293568953
1	15.0000000000	0.3523809524	8.2666666667	0.6053075397	52.0000000000	0.0360684939	0.0000000000	0.0000000000
0	13.0000000000	0.0000000000	3.8461538462	0.0000000000	13.0000000000	0.0698406760	0.0000009794	0.0000009794
0	13.0000000000	0.0512820513	9.3076923077	0.3846153846	18.0000000000	0.0643214448	0.0001496224	0.0001496224
0	13.0000000000	0.0512820513	3.5384615385	0.3846153846	17.0000000000	0.0633694452	0.0000005588	0.0000005588
0	13.0000000000	0.3461538462	8.4615384615	0.7252354788	40.0000000000	0.0362787418	0.0000000000	0.0000000000
1	15.0000000000	0.6476190476	12.8000000000	0.8295083389	83.0000000000	0.0302683508	0.0000000002	0.0000000003
1	14.0000000000	0.2197802198	6.5000000000	0.7298901099	34.0000000000	0.0460512365	0.0000000000	0.0000000000
0	14.0000000000	0.2417582418	7.7142857143	0.7938949939	36.0000000000	0.0419425848	0.0000000000	0.0000000000
1	14.0000000000	0.0549450549	5.7857142857	0.3814407814	19.0000000000	0.0516880020	0.0000000000	0.0000000000
1	17.0000000000	0.1544117647	3.7647058824	0.7884726113	38.0000000000	0.0701878799	0.0000000000	0.0000000000
0	14.0000000000	0.2747252747	8.7142857143	0.7208547009	39.0000000000	0.0350037919	0.0000000000	0.0000000000
1	16.0000000000	0.5166666667	16.1250000000	0.7887272858	81.0000000000	0.0258083993	0.0000238228	0.0000290023
0	12.0000000000	0.1666666667	2.9166666667	0.5538461538	23.0000000000	0.0658767148	0.0000000000	0.0000000000
0	12.0000000000	0.2272727273	3.8333333333	0.7738927739	27.0000000000	0.0532658523	0.0000000000	0.0000000000
0	32.0000000000	0.0282258065	5.4375000000	0.4301482568	46.0000000000	0.1216211952	0.0000014099	0.0000014112
1	17.0000000000	0.7132352941	12.7058823529	0.8055572423	115.0000000000	0.0281395774	0.0000000044	0.0000000061
1	16.0000000000	0.3406593407	6.3125000000	0.7372042772	47.0000000000	0.0486699675	0.0000000108	0.0000000108
0	22.0000000000	0.0894736842	9.4545454545	0.5654851414	42.0000000000	0.0687414795	0.0118424067	0.0118424050
0	12.0000000000	0.3484848485	7.5833333333	0.6626429126	35.0000000000	0.0408130434	0.0000000000	0.0000000000
0	13.0000000000	0.3333333333	9.6153846154	0.7468253968	40.0000000000	0.0299794930	0.0000000000	0.0000000000
1	12.0000000000	0.1060606061	25.0833333333	0.4953379953	22.0000000000	0.0276452227	4.1643517486	4.1643511422
