9076,4.00000000000000000000,1.00000000000000000000,22.25000000000000000000,1.00000000000000000000,10.00000000000000000000,0.71398151081317284827
3923,4.00000000000000000000,1.00000000000000000000,11.00000000000000000000,1.00000000000000000000,10.00000000000000000000,0.76853615552386123078
18493,2.00000000000000000000,1.00000000000000000000,2.00000000000000000000,1.00000000000000000000,3.00000000000000000000,0.99999999999999777955
26940,2.00000000000000000000,1.00000000000000000000,2.00000000000000000000,1.00000000000000000000,3.00000000000000000000,0.99999999999999777955
14674,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.99999999999999777955
1140,2.00000000000000000000,1.00000000000000000000,2.00000000000000000000,1.00000000000000000000,3.00000000000000000000,0.99999999999999777955
25250,1.00000000000000000000,0.00000000000000000000,3.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.50742424225111038005
9775,1.00000000000000000000,0.00000000000000000000,6.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.41402245452599567566
14981,3.00000000000000000000,0.33333333333333331483,7.66666666666666696273,0.58333333333333325932,4.00000000000000000000,0.76145472860901664003
8865,4.00000000000000000000,1.00000000000000000000,11.00000000000000000000,1.00000000000000000000,10.00000000000000000000,0.76853615552386123078
8862,5.00000000000000000000,0.40000000000000002220,20.00000000000000000000,0.90000000000000002220,9.00000000000000000000,1.00677705232874958874
7305,8.00000000000000000000,0.32142857142857145236,4.37500000000000000000,0.81878306878306872374,17.00000000000000000000,1.99895095936067423992
1942,3.00000000000000000000,1.00000000000000000000,5.33333333333333303727,1.00000000000000000000,6.00000000000000000000,0.79031262707574412296
1940,2.00000000000000000000,1.00000000000000000000,2.00000000000000000000,1.00000000000000000000,3.00000000000000000000,0.99999999999999777955
1941,2.00000000000000000000,1.00000000000000000000,2.00000000000000000000,1.00000000000000000000,3.00000000000000000000,0.99999999999999777955
12528,3.00000000000000000000,1.00000000000000000000,5.00000000000000000000,1.00000000000000000000,6.00000000000000000000,0.73254021202015962011
1945,3.00000000000000000000,1.00000000000000000000,5.33333333333333303727,1.00000000000000000000,6.00000000000000000000,0.79031262707574412296
8263,4.00000000000000000000,1.00000000000000000000,5.75000000000000000000,1.00000000000000000000,10.00000000000000000000,0.95383959887179903259
1253,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.99999999999999777955
718,3.00000000000000000000,1.00000000000000000000,3.33333333333333348136,1.00000000000000000000,6.00000000000000000000,1.04263691752627707388
715,3.00000000000000000000,1.00000000000000000000,3.33333333333333348136,1.00000000000000000000,6.00000000000000000000,1.04263691752627707388
15759,3.00000000000000000000,1.00000000000000000000,12.00000000000000000000,1.00000000000000000000,6.00000000000000000000,0.65295935189457576797
19786,1.00000000000000000000,0.00000000000000000000,2.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.76270168615984690330
20286,3.00000000000000000000,1.00000000000000000000,4.66666666666666696273,1.00000000000000000000,6.00000000000000000000,0.86329738493487540030
16573,2.00000000000000000000,1.00000000000000000000,5.00000000000000000000,1.00000000000000000000,3.00000000000000000000,0.63900641305690508709
12459,4.00000000000000000000,1.00000000000000000000,4.50000000000000000000,1.00000000000000000000,10.00000000000000000000,1.02272137355292680461
4737,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.99999999999999777955
10190,5.00000000000000000000,0.90000000000000002220,8.80000000000000071054,0.93333333333333345916,14.00000000000000000000,0.89612042643617839666
29457,2.00000000000000000000,1.00000000000000000000,3.50000000000000000000,1.00000000000000000000,3.00000000000000000000,0.66781784172964542279
27379,1.00000000000000000000,0.00000000000000000000,5.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.38412768526285456794
