1941,4
1940,4
1942,2
6504,0
16725,1
6307,0
16726,1
6304,4
1042,1
6306,4
6305,4
234,5
26639,4
1954,4
1029,0
1953,4
1028,1
1026,2
1025,2
6544,1
6543,1
16970,2
269,5
22808,0
1967,4
7150,1
1968,4
20087,5
7153,1
27242,0
17560,4
17561,4
29220,3
16199,5
5471,0
20082,2
22819,5
15843,3
254,2
15844,0
